ITEM_ID,USER_ID,EVENT_TYPE,TIMESTAMP,DISCOUNT,ITEM_CATEGORY_L2,ITEM_CATEGORY_L1,ITEM_PRICE,ITEM_PRODUCT_NAME,ITEM_PRODUCT_DESCRIPTION,Contact ID,OCCURREDAT,Product ID,Deal Name,Deal Pipeline,Deal Stage,Quantity,Deal Amount
61b1ad14-4e70-4029-ba55-d17bbf4ab62b,143,AddToCart,1701496096,Yes,christmas,seasonal,107,Sparkling Snowflake Christmas Ornament,Celebrate the season with this elegant handcrafted red glass Christmas ornament featuring frosty white snowflake designs that sparkle against the rich red background. A timeless decoration to treasure for holidays to come.,13151,12/2/23,2684041595,Sparkling Snowflake Christmas Ornament Cart,eCommerce,Checkout Pending,1,107
87723a77-763c-441d-b1ce-0ef53529a2ac,3547,AddToCart,1701496238,Yes,decorative,homedecor,45,Handwoven Wiker Storage Basket,"Introducing the Wiker Storage Basket - a beautifully handcrafted decorative basket woven from natural wiker reeds. With its classic shape, sturdy handles, and ample 16"" x 10"" x 8"" storage capacity, this versatile basket adds an organic, natural touch to any room's decor.",17207,12/2/23,2684204715,Handwoven Wiker Storage Basket Cart,eCommerce,Checkout Pending,1,45
4adabef5-293b-42c0-b6d1-1cf853f6391d,753,AddToCart,1701496359,Yes,travel,books,11,Ancient China Travels Guidebook,"Discover China's ancient history and modern marvels with this comprehensive travel guide. Expert insights on top destinations, culture, cuisine, and language make planning your Chinese adventure easy.",11265,12/2/23,2684209674,Ancient China Travels Guidebook Cart,eCommerce,Checkout Pending,1,11
54158f12-a839-466b-afbc-7c8788c9fd85,1151,AddToCart,1701496514,Yes,sneaker,footwear,161,Comfy Firebrick Sneakers,"Step into comfort and style with these versatile firebrick canvas sneakers. Breathable and cushioned, they provide lasting support for all your daily adventures.",13116,12/2/23,2684225704,Comfy Firebrick Sneakers Cart,eCommerce,Checkout Pending,1,161
3eeaa0d2-b2bf-44d6-83cf-0bd1cb7d32f3,5003,AddToCart,1701496640,No,jacket,apparel,172,Your Go-To Denim Overcoat,"Crafted from durable denim, this stylish women's overcoat delivers cozy warmth and timeless versatility. The slim-fitting design gently drapes over your figure for a flattering look.",16637,12/2/23,2684220512,Your Go-To Denim Overcoat Cart,eCommerce,Checkout Pending,1,172
8dc0c122-531b-4cf6-8b6a-defde718f3a8,2644,AddToCart,1701496784,No,watch,accessories,141,Sleek Steel Chronograph Watch for Any Occasion,"With its sleek stainless steel design, Japanese quartz movement, and scratch-resistant dial, this versatile Swell chronograph watch transitions seamlessly from the office to evening outings with sophisticated style.",13637,12/2/23,2684231980,Sleek Steel Chronograph Watch for Any Occasion Cart,eCommerce,Checkout Pending,1,141
927cdbe0-55da-485b-850d-6ccb902e1b83,2541,AddToCart,1701496918,No,sofas,furniture,855,Rustic Leather Sofa for Cozy Living,"With plush cushions and elegant design, this versatile saddle brown leather sofa makes a sophisticated statement in any living space. Its timeless style and sturdy build ensures years of unparalleled comfort.",11599,12/2/23,2684041589,Rustic Leather Sofa for Cozy Living Cart,eCommerce,Checkout Pending,1,855
9530f9fb-ebbe-4da4-9530-d728053c23ca,875,AddToCart,1701497056,No,glasses,accessories,146,Stylish Men's Glasses - Look Cool & See Clear,"Make a stylish statement with these sleek, lightweight men's glasses. Featuring durable UV protection lenses in a modern frame, these cool accessories elevate your look while providing clear vision and all-day comfort.",12478,12/2/23,2684078372,Stylish Men's Glasses - Look Cool & See Clear Cart,eCommerce,Checkout Pending,1,146
770f5fc0-f5ca-44a2-bef5-e70db75504a4,1413,AddToCart,1701497190,No,easter,seasonal,28,Cheery Easter Decorations,"Celebrate Easter in style with this festive and colorful seasonal decoration. The lively eggs, bunnies, chicks and flowers spread cheer across mantles and tables. Vivid colors and charming designs capture the holiday's spirit.",10129,12/2/23,2684207240,Cheery Easter Decorations Cart,eCommerce,Checkout Pending,1,28
b78718ce-5f0a-4f39-8eb0-56de026b4870,1424,AddToCart,1701497337,No,backpack,accessories,147,Rugged Slate Backpack for Outdoor Adventure,"This rugged dark slate gray backpack is the perfect outdoor accessory for men. With multiple pockets and a spacious interior, it keeps your gear organized for any adventure. Durable and stylish.",10824,12/2/23,2684233035,Rugged Slate Backpack for Outdoor Adventure Cart,eCommerce,Checkout Pending,1,147
b3ac3191-20ee-491c-8a24-42e0889152ef,2658,AddToCart,1701497461,Yes,grooming,beauty,40,"Soft Bristles, Bright Smiles","With ultra-soft bristles that gently clean teeth and massage gums, our ergonomic Soft Toothbrush promotes a brighter, healthier smile. Its slim, easy-grip handle provides precision control for a thorough clean you'll love.",14042,12/2/23,2684217941,"Soft Bristles, Bright Smiles Cart",eCommerce,Checkout Pending,1,40
707af6c9-d718-4376-a854-476392d64536,3467,AddToCart,1701497609,No,sofas,furniture,705,Plush White Modern Sofa,This plush white sofa elegantly accents any room with its sleek modern style and sumptuous cushions. A sophisticated statement piece crafted with quality materials for long-lasting comfort and durability.,16455,12/2/23,2684221461,Plush White Modern Sofa Cart,eCommerce,Checkout Pending,1,705
91d060b5-149e-4ece-bbe2-ddcd08e1f24e,350,AddToCart,1701497736,No,halloween,seasonal,43,Spooky Carved Halloween Pumpkin,"A festive, carved pumpkin with traditional facial features to enhance your home's Halloween spirit. This decorative gourd has a sturdy stem and deep orange color for a classic look.",12952,12/2/23,2684221977,Spooky Carved Halloween Pumpkin Cart,eCommerce,Checkout Pending,1,43
f75f7df9-3ccd-4f27-bcdc-4657e5898740,1877,AddToCart,1701497878,No,dressers,furniture,231,Minimalist White Dresser Brightens Bedrooms,"This bright and airy white dresser keeps bedrooms neat with ample drawer storage. Its clean, minimalist design complements any decor while providing plenty of tidy spaces to organize clothes and accessories.",13629,12/2/23,2684080431,Minimalist White Dresser Brightens Bedrooms Cart,eCommerce,Checkout Pending,1,231
7684731e-eca7-4679-8425-ba8ffe0aa057,4488,AddToCart,1701498015,Yes,kitchen,housewares,54,Sleek Gray Kitchen Plates for Daily Meals,"With a sleek gray finish, these versatile plates are built to last and designed to impress. Sturdy yet lightweight, they effortlessly complement any kitchen aesthetic for daily family meals or elegant dinner parties.",17726,12/2/23,2684235023,Sleek Gray Kitchen Plates for Daily Meals Cart,eCommerce,Checkout Pending,1,54
13a13747-5350-43f0-b7bf-f2fb4e6aa834,4712,AddToCart,1701498158,No,kitchen,housewares,55,Essential Pot for Any Kitchen,"Expertly crafted for versatile cooking, our durable Essential Kitchen Pot promotes even heating to perfectly simmer soups and stews. With sturdy, balanced construction and stay-cool handles, this high-quality pot is an indispensable addition to any kitchen.",17656,12/2/23,2684208302,Essential Pot for Any Kitchen Cart,eCommerce,Checkout Pending,1,55
c4a3ded4-0004-49dd-9f98-542bb6d71f2c,2931,AddToCart,1701498291,Yes,earrings,jewelry,104,Funky Retro Swirl Earrings,"Add retro flair to your style with these groovy silver swirl earrings. The engraved round disks feature a funky 70's inspired design in shiny hypoallergenic stainless steel, perfect for accessorizing any outfit with a stylish pop of urban edge.",13689,12/2/23,2684210352,Funky Retro Swirl Earrings Cart,eCommerce,Checkout Pending,1,104
36a73f97-5107-4471-9609-f34235123c63,1637,AddToCart,1701498436,Yes,fishing,outdoors,117,Durable Graphite Fishing Reel,"The Dependable Fishing Reel delivers reliable performance with its corrosion-resistant graphite and aluminum construction, smooth multi-disc drag, and precisely aligned gears. This lightweight, high-quality reel is crafted for strength, durability and smooth retrieves - the perfect addition to any angler's gear.",14017,12/2/23,2684225184,Durable Graphite Fishing Reel Cart,eCommerce,Checkout Pending,1,117
c4daa771-3583-4cb4-8d38-f5b3bf0aa3b2,26,AddToCart,1701498568,No,lighting,homedecor,17,Sleek Dimmer Floor Lamp,"Illuminate your home in style with this elegant brushed nickel floor lamp. The adjustable arm directs warm, dimmable lighting wherever you need it, while the sturdy base and soft fabric shade add decor flair.",11169,12/2/23,2684210341,Sleek Dimmer Floor Lamp Cart,eCommerce,Checkout Pending,1,17
baca6570-15ab-43f8-a610-38a6efa502df,146,AddToCart,1701498709,No,formal,footwear,10,Stylish Black Lace-Up Dress Shoes,Expertly crafted black leather lace-up shoes offering timeless style and comfort for special events or everyday wear. Their sleek design and premium materials promise durability to complement any outfit.,10755,12/2/23,2684241928,Stylish Black Lace-Up Dress Shoes Cart,eCommerce,Checkout Pending,1,10
62545d27-dcf5-476a-b2fc-2f8caecc75dc,3536,AddToCart,1701498845,No,microphone,instruments,115,Precision Studio Microphone,"Capture studio-quality sound with the Accurate Microphone. Its precision engineering delivers flawless audio for vocals, instruments, and podcasting. Trusted by professionals for accuracy across the frequency range.",14957,12/2/23,2684211477,Precision Studio Microphone Cart,eCommerce,Checkout Pending,1,115
326a1ec5-9de2-4acb-920a-2b38df25aeb1,4910,AddToCart,1701498984,Yes,camera,electronics,970,Easy Snap Compact Camera,"Capture life's special moments with this lightweight, easy-to-use camera. Its high-resolution sensor produces stunning images while the intuitive interface makes adjusting settings a breeze. Perfect for on-the-go portability.",17465,12/2/23,2684223358,Easy Snap Compact Camera Cart,eCommerce,Checkout Pending,1,970
038bad45-2da7-40ed-ad24-a18dcf4ae139,4315,AddToCart,1701499114,Yes,formal,footwear,10,Ladies' Sleek Sienna Heels,"Sleek sienna formal shoes for women featuring a pointed toe and modest heel. Crafted with quality materials for a timeless and sophisticated look, these versatile shoes are perfect for both professional and formal events.",16159,12/2/23,2684226621,Ladies' Sleek Sienna Heels Cart,eCommerce,Checkout Pending,1,10
d725a542-ddaf-4e1c-a2fb-10628a6e1407,859,AddToCart,1701499256,Yes,chairs,furniture,113,Sleek Black Mesh Office Chair,"This sleek black mesh office chair provides ergonomic comfort and support for long days at your desk. Its padded seat, adjustable height, and curved armrests promote proper posture while you work.",10520,12/2/23,2684204717,Sleek Black Mesh Office Chair Cart,eCommerce,Checkout Pending,1,113
b6149c48-4fa1-4468-bf01-87a0fd39bdd5,244,AddToCart,1701499395,Yes,valentine,seasonal,33,Love Blooms with Valentine Decor,Celebrate love this Valentine's Day with festive decorations from heart lights to cupid cutouts. Create a romantic ambience for that special someone with our thoughtful seasonal accents.,11656,12/2/23,2684222557,Love Blooms with Valentine Decor Cart,eCommerce,Checkout Pending,1,33
d24d9212-ca95-45c0-9ced-1d315722d035,3166,AddToCart,1701499535,No,sofas,furniture,677,Cozy Slate Gray Plush Sofa,Craft a cozy oasis with this plush slate gray sofa. Its soft cushions and adaptable style promise versatile lounging to complement any decor.,14766,12/2/23,2684212526,Cozy Slate Gray Plush Sofa Cart,eCommerce,Checkout Pending,1,677
0571783a-2d37-4d08-ac0d-575070c961d4,1703,AddToCart,1701499667,No,keys,instruments,189,Resonant Upright Piano with Style,This finely crafted upright piano produces a resonant tone perfect for performances. Its premium design delights musicians with excellent acoustics and charming visual appeal.,14751,12/2/23,2684084516,Resonant Upright Piano with Style Cart,eCommerce,Checkout Pending,1,189
059bd8bd-e3ac-423b-9b2d-0743589ba39b,1631,AddToCart,1701499808,No,formal,footwear,10,Stylish White Stiletto Heels,Strut in style with these sleek white leather stilettos. The polished 4-inch heel and pointed toe create an elegant look perfect for formal events demanding sophistication.,10767,12/2/23,2684229419,Stylish White Stiletto Heels Cart,eCommerce,Checkout Pending,1,10
d72a08ef-3e61-4648-ade8-b5d889e2d790,2686,AddToCart,1701499944,Yes,keys,instruments,137,Sleek Stylish Keys - Unmatched Musical Possibilities,"This sleek and stylish premium keyboard offers unmatched versatility and responsive, velocity-sensitive keys for limitless creative possibilities - the pinnacle of quality and innovation for discerning musicians.",12991,12/2/23,2684209333,Sleek Stylish Keys - Unmatched Musical Possibilities Cart,eCommerce,Checkout Pending,1,137
942c213e-5571-43a0-9234-90826047a8b1,444,AddToCart,1701500080,Yes,percussion,instruments,129,Zildjian Bright Cymbal Sings Crisply,"This Zildjian Gen16 cymbal sings with crisp, bright tones perfect for cutting through the mix. Expertly crafted using patented techniques and secret alloy, it delivers the exquisite sound Zildjian is famous for.",13857,12/2/23,2684233049,Zildjian Bright Cymbal Sings Crisply Cart,eCommerce,Checkout Pending,1,129
49b89871-5fe7-4898-b99d-953e15fb42b2,4670,AddToCart,1701500215,No,speaker,electronics,197,Fill Rooms with Stunning Hi-Fi Sound,"Experience your music like never before with these sleek, high-performance speakers. Their premium components deliver stunning high-fidelity sound that fills any room.",16827,12/2/23,2684219796,Fill Rooms with Stunning Hi-Fi Sound Cart,eCommerce,Checkout Pending,1,197
a8bddfa0-6f9d-4d7e-9265-23f511f48016,287,AddToCart,1701500364,Yes,kitchen,housewares,61,Sleek Gray Stoneware Dinner Plates,"These durable gray stoneware dinner plates offer a versatile, classic style to elevate any kitchen table. Their neutral hue coordinates beautifully while the quality craftsmanship provides long-lasting performance.",14405,12/2/23,2684219478,Sleek Gray Stoneware Dinner Plates Cart,eCommerce,Checkout Pending,1,61
a289ca2c-0135-4864-a710-865d4cf604d8,870,AddToCart,1701500485,Yes,bracelet,jewelry,108,Bold Leather Cuff Bracelet,"This rugged leather cuff bracelet features bold metal accents and an eye-catching engraved pattern for a stylish, edgy look. The perfect versatile accessory to add bold flair to any outfit.",12220,12/2/23,2684226644,Bold Leather Cuff Bracelet Cart,eCommerce,Checkout Pending,1,108
64759ab3-34a0-4f00-ae1a-1dc68b490774,3958,AddToCart,1701500633,No,drill,tools,20,Powerful Compact Cordless Drill,"The Craftsman 14.4V cordless drill packs power and versatility into a lightweight, compact frame. Tackle projects with ease using the durable keyless chuck and 21 clutch settings. Illuminate workspaces with the built-in LED.",10993,12/2/23,2684238852,Powerful Compact Cordless Drill Cart,eCommerce,Checkout Pending,1,20
770f5fc0-f5ca-44a2-bef5-e70db75504a4,3444,AddToCart,1701500765,Yes,easter,seasonal,28,Cheery Easter Decorations,"Celebrate Easter in style with this festive and colorful seasonal decoration. The lively eggs, bunnies, chicks and flowers spread cheer across mantles and tables. Vivid colors and charming designs capture the holiday's spirit.",13093,12/2/23,2684207240,Cheery Easter Decorations Cart,eCommerce,Checkout Pending,1,28
716808c3-e65e-4fe2-8aae-6d8370ff8693,3931,AddToCart,1701500915,No,halloween,seasonal,49,Spooky Skeleton Scares Silly,"Make Halloween frightfully fun! This posable, life-size skeleton prop featuring realistic bones is perfect for haunted houses, graveyards, and parties. Crafted for durability, it's a must-have decoration to scare and delight this Halloween season.",10039,12/2/23,2684228154,Spooky Skeleton Scares Silly Cart,eCommerce,Checkout Pending,1,49
304cd58e-1e7e-4151-9716-1bb222cb724e,1599,AddToCart,1701501043,Yes,lighting,homedecor,49,Stylish Linen Floor Lamp,"Presenting the Minimalist Linen Floor Lamp - an elegantly simple lighting solution to brighten any room. Its neutral linen shade diffuses a warm glow, while the slender metal frame and weighted base provide customizable height adjustment. Blend seamlessly into modern or traditional decor.",11489,12/2/23,2684082212,Stylish Linen Floor Lamp Cart,eCommerce,Checkout Pending,1,49
62c19034-7048-43e8-a142-f6f8ba90e6a7,4947,AddToCart,1701501179,Yes,lighting,homedecor,46,White Pillar Candle Modern Minimalist Holder,"This classic white pillar candle in a minimalist glass holder provides a timeless, warm glow to complement any room. Handcrafted from natural wax, it burns evenly for up to 30 hours.",16871,12/2/23,2684208294,White Pillar Candle Modern Minimalist Holder Cart,eCommerce,Checkout Pending,1,46
e97b9509-a1d5-4fda-b3f7-403d22accdfc,291,AddToCart,1701501312,Yes,kitchen,housewares,70,Savor the Flavor Beer Glass,"Elevate your brew with this elegantly tapered 16oz glass that optimizes aroma, head retention and appreciation of your favorite craft beers. A versatile glassware essential for any home bar.",12760,12/2/23,2684073610,Savor the Flavor Beer Glass Cart,eCommerce,Checkout Pending,1,70
8b9733b9-cbea-4de3-978b-5e3f0e8c796c,3824,AddToCart,1701501452,No,sofas,furniture,737,Indulge in Luxurious Leather Comfort,"Introducing the Chocolate Indulgence Sofa, a lavish brown leather sofa with plush pillows that provides sophisticated style and supreme comfort for your living room. Its timeless design envelops you in luxury.",15057,12/2/23,2684227728,Indulge in Luxurious Leather Comfort Cart,eCommerce,Checkout Pending,1,737
72ae72f3-e7f0-4f03-b8eb-12e78c77741d,4002,AddToCart,1701501593,Yes,bathing,beauty,37,Tranquil Bath Oil Escape,"Immerse yourself in tranquil serenity with our Fragrant Bath Oil. This aromatic blend of lavender, eucalyptus, and chamomile essential oils will transport your senses to a blissful spa-like oasis, right in the comfort of home.",11435,12/2/23,2684219799,Tranquil Bath Oil Escape Cart,eCommerce,Checkout Pending,1,37
56e24d72-d09a-4ec5-8da9-d840c9f4795f,3761,AddToCart,1701501735,No,set,tools,19,Versatile Toolbox for Any Project,"This versatile tool set contains premium tools to tackle any project. The comprehensive selection of durable, high-quality tools comes organized in a sturdy case, making this set an invaluable addition to any toolbox.",16510,12/2/23,2684209408,Versatile Toolbox for Any Project Cart,eCommerce,Checkout Pending,1,19
df47e844-f0de-488b-b6eb-38753c204ae9,195,AddToCart,1701501870,No,jacket,apparel,178,Slate Insulated Men's Relaxed Jacket,"Expertly crafted for superior warmth, this relaxed-fit slate gray jacket features a durable, insulating design to block cold air. The full-zip front and side pockets provide versatile styling for casual wear.",10353,12/2/23,2684229427,Slate Insulated Men's Relaxed Jacket Cart,eCommerce,Checkout Pending,1,178
44cf340f-5431-4d62-bb83-6a19b5714ff0,3399,AddToCart,1701502008,No,dairy,groceries,6,Creamy Artisanal Cheese,"Artisanal cheese crafted sustainably with rich, creamy flavor. Complex profile with notes of butter and supple texture. Ethically sourced and perfect for snacking, charcuterie, cooking. Treat yourself to exquisite taste and responsible production.",17209,12/2/23,2684071943,Creamy Artisanal Cheese Cart,eCommerce,Checkout Pending,1,6
9c1dc656-48fb-4fd2-86b5-04da58eed610,1513,AddToCart,1701502141,No,wreath,floral,146,Red Berry Wreath for Holiday Cheer,"Celebrate the holidays with this festive and fragrant Christmas wreath featuring red berries, pinecones, and artfully arranged evergreen boughs. A jolly welcome for your home.",12911,12/2/23,2684221458,Red Berry Wreath for Holiday Cheer Cart,eCommerce,Checkout Pending,1,146
f1afa8b2-52d9-4488-84de-30875c2c9198,3346,AddToCart,1701502284,Yes,belt,accessories,56,Stylish Leather Belt for Men,"Expertly crafted from high-quality leather, this sleek and versatile belt features a polished metal buckle that adds subtle sophistication to any outfit. An elevated essential for everyday wear.",11794,12/2/23,2684228735,Stylish Leather Belt for Men Cart,eCommerce,Checkout Pending,1,56
e6df3333-3a39-43ba-bea2-57788c922987,2412,AddToCart,1701502417,Yes,cushion,homedecor,52,Brighten Your Decor with Sienna,"The Sienna Square Cushion adds a refined yet cozy touch to your home with its soft fabrics, classic square shape, and warm sienna hue that complements both traditional and modern decor.",15551,12/2/23,2684071478,Brighten Your Decor with Sienna Cart,eCommerce,Checkout Pending,1,52
340cd993-ed9c-407b-b4d0-edcc66445b8c,2699,AddToCart,1701502558,No,keys,instruments,183,Sleek Black Upright Piano,"This finely crafted upright piano produces rich resonant tones across the spectrum, allowing musicians to master the art of piano playing. Its elegant black lacquer finish and responsive action inspire musical expression.",10194,12/2/23,2684207745,Sleek Black Upright Piano Cart,eCommerce,Checkout Pending,1,183
bbd547fb-f10a-4cce-adbc-9f72631330ac,5163,AddToCart,1701502694,No,sandals,footwear,10,Comfy Stylish Sandals for Her,"Style and comfort come together in these supercool women's sandals, featuring a sleek, lightweight design with soft footbed and durable straps for the perfect summer footwear.",16312,12/2/23,2684215217,Comfy Stylish Sandals for Her Cart,eCommerce,Checkout Pending,1,10
e34b3936-d740-4952-b572-ef984e3919ca,2935,AddToCart,1701502827,No,christmas,seasonal,121,Sparkling Snowflake Christmas Ornament,Spread holiday cheer with this festive red glass Christmas ornament featuring delicate frosted snowflake etchings. Capture the essence of Christmas with this high-quality seasonal decoration.,14199,12/2/23,2684207232,Sparkling Snowflake Christmas Ornament Cart,eCommerce,Checkout Pending,1,121
8074623f-8d17-4ef6-9ccd-33f1cba746d1,657,AddToCart,1701502969,No,scarf,apparel,70,Stylish Printed Scarf in Vibrant Colors,"Make a vibrant statement with this stylish printed scarf. The lightweight, flowing fabric adds a pop of color to any outfit. Wear it draped or wrapped for casual flair or evening elegance.",12510,12/2/23,2684205738,Stylish Printed Scarf in Vibrant Colors Cart,eCommerce,Checkout Pending,1,70
17a32726-0bdf-415e-b068-3bcbecc60e90,3570,AddToCart,1701503108,No,kitchen,housewares,76,Floral Teapot with Charm,"This beautifully crafted ceramic teapot adds charm to any kitchen with its classic design, subtle floral details, sturdy handle and spout for easy pouring, and generous capacity to serve multiple cups of tea or coffee.",14534,12/2/23,2684084528,Floral Teapot with Charm Cart,eCommerce,Checkout Pending,1,76
9c1a2048-7aac-4565-b836-d8d4f726322c,5291,AddToCart,1701503238,Yes,potato chips,salty snacks,1,Crunchy Potato Chips,This classic snack features thin slices of potato that have been fried to a beautiful golden brown until deliciously crispy.,16026,12/2/23,2684222881,Crunchy Potato Chips Cart,eCommerce,Checkout Pending,1,1
bc518a34-487f-415a-b9be-1d7e73fbc4e1,3562,AddToCart,1701503382,No,boot,footwear,263,Rugged Brown Leather Boots,"These fine brown leather boots expertly strike a balance between style and comfort. Crafted from quality materials with a sleek yet sturdy design, they are the perfect versatile wardrobe addition for any occasion.",11046,12/2/23,2684212538,Rugged Brown Leather Boots Cart,eCommerce,Checkout Pending,1,263
80b2666c-0003-4e2e-80a4-033c69b462dd,3885,AddToCart,1701503509,No,scarf,apparel,72,Stylish Print Scarf,"Introducing the Stylish Scarf - an eye-catching and versatile accessory that adds flair to any outfit. This lightweight, flowing scarf features a chic print perfect for complementing casual and dressy looks alike. Drapes beautifully and keeps you looking fab!",13290,12/2/23,2684207716,Stylish Print Scarf Cart,eCommerce,Checkout Pending,1,72
82253f6d-9206-4991-99ff-f8f1773a2e80,2719,AddToCart,1701503660,Yes,tables,furniture,231,Sleek Dark Gray Coffee Table,"This stylish dark gray coffee table features a sleek, modern design that effortlessly complements any decor. Its smooth tabletop provides the perfect spot to set down drinks and snacks as you relax.",13494,12/2/23,2684061253,Sleek Dark Gray Coffee Table Cart,eCommerce,Checkout Pending,1,231
575c0ac0-5494-4c64-a886-a9c0cf8b779a,5559,AddToCart,1701503793,No,other cuisine,food service,4,Lentil Potato Carrot Dish,"Hearty lentil dish with protein-rich legumes, potatoes, carrots and savory spices. Satisfying vegetarian meal, nutritious and delicious.",15446,12/2/23,2684233050,Lentil Potato Carrot Dish Cart,eCommerce,Checkout Pending,1,4
4ce887e4-5122-4460-ac6e-eddf8bd0e64c,3347,AddToCart,1701503930,No,bakery,groceries,18,Creamy Vanilla Cake - A Sweet Indulgence,"Presenting the Creamy Vanilla Cake - a rich, creamy vanilla cake with fluffy layers and sweet frosting. This classic cake has a light, moist texture and melts in your mouth with delightful vanilla notes. An elegant bakery treat perfect for any celebration or everyday indulgence.",13396,12/2/23,2683901018,Creamy Vanilla Cake - A Sweet Indulgence Cart,eCommerce,Checkout Pending,1,18
cecf0bc0-822d-4119-a231-947952b718f6,473,AddToCart,1701504065,No,christmas,seasonal,55,Festive Snowflake Holiday Mug,Celebrate the spirit of Christmas with this festive red snowflake mug! The cheerful design evokes the holiday season and makes a great gift. Durable ceramic construction ensures years of holiday cheer.,11756,12/2/23,2684238854,Festive Snowflake Holiday Mug Cart,eCommerce,Checkout Pending,1,55
39300780-00db-40bd-97e4-0a8c35f003bf,3348,AddToCart,1701504202,Yes,sofas,furniture,703,Plush Gray Sofa - Relax in Style,Expertly crafted gray sofa with plush cushions invites relaxation. Sophisticated versatile design complements any decor. Quality construction for long-lasting comfort and style.,13242,12/2/23,2684229423,Plush Gray Sofa - Relax in Style Cart,eCommerce,Checkout Pending,1,703
7750f919-4d16-4804-939c-6c5c4094354a,480,AddToCart,1701504344,No,keys,instruments,140,"Elegant Black Piano, Majestic Sound","Presenting the Elegant Black Lacquer Upright Piano - Precise German engineering and hand-selected Alpine spruce create rich, balanced tone perfect for any pianist seeking responsive touch and superior quality.",11707,12/2/23,2684083505,"Elegant Black Piano, Majestic Sound Cart",eCommerce,Checkout Pending,1,140
2d2d8ec8-4806-42a7-b8ba-ceb15c1c7e84,1088,AddToCart,1701504484,No,sneaker,footwear,82,City Explorer Sneakers,"Sleek, stylish black sneakers made for urban exploration. With fashionable looks and comfortable design, these sneakers keep your feet looking great while you walk the city streets in style.",13060,12/2/23,2684073588,City Explorer Sneakers Cart,eCommerce,Checkout Pending,1,82
b5daf920-8f69-4603-9ccb-1d7f2b77656e,517,AddToCart,1701504613,No,grooming,beauty,66,Smooth Shave Razor for Precise Grooming,"The Razor's ergonomic handle and pivoting head glide smoothly for precision shaving. Its durable blades stay sharp to remove unwanted hair, while the aloe strip protects skin. This must-have grooming tool leaves skin touchably soft and stubble-free.",12156,12/2/23,2684226152,Smooth Shave Razor for Precise Grooming Cart,eCommerce,Checkout Pending,1,66
61840d6a-6ba2-4ece-a644-6db6a3377b1c,3700,AddToCart,1701504761,No,set,tools,15,Essentials Tool Kit for Crafters,"This must-have tool set equips crafters with a versatile collection of essentials to complete any DIY project. The high-quality hammers, screwdrivers, wrenches and more provide a foundational starter kit for tackling arts, crafts and home improvements.",12849,12/2/23,2684205192,Essentials Tool Kit for Crafters Cart,eCommerce,Checkout Pending,1,15
092a278e-4d04-4ce3-bc18-e8a0491a9fb5,4511,AddToCart,1701504886,No,saw,tools,24,"Powerful 10"" Carbide Saw Slices Wood","The durable Craftsman 10"" carbide-tipped saw slices through wood, plastic, and light metal with ease. Its razor-sharp teeth and ergonomic rubber grip provide superior control for professional-grade cutting and long-lasting performance.",15473,12/2/23,2684077350,"Powerful 10"" Carbide Saw Slices Wood Cart",eCommerce,Checkout Pending,1,24
61f4b407-4f23-4549-b955-5f17e19f7128,3898,AddToCart,1701505038,No,halloween,seasonal,42,Spooky Scarecrow Smiles Sweetly,"Celebrate Halloween in style with our plaid-clad scarecrow! This handcrafted decoration with burlap, straw, and pumpkin head will delight trick-or-treaters when placed outside. His friendly face spreads Halloween cheer to all.",11294,12/2/23,2684224436,Spooky Scarecrow Smiles Sweetly Cart,eCommerce,Checkout Pending,1,42
4fb43233-e562-4c34-a287-dbdb3cdd74e7,2490,AddToCart,1701505162,No,bouquet,floral,131,Colorful Seasonal Wedding Bouquet,"A breathtaking cascade bouquet of sustainably grown seasonal flowers in soft pink and white hues, artfully arranged by our expert florists. An organic, locally-sourced floral accent to make your walk down the aisle truly memorable.",10141,12/2/23,2684079968,Colorful Seasonal Wedding Bouquet Cart,eCommerce,Checkout Pending,1,131
ffdb2dc7-ea75-4197-9826-e81ccd42f578,3720,AddToCart,1701505309,Yes,formal,footwear,10,Fiery Red Strappy Platforms,Turn heads in these eye-catching red faux leather platform heels featuring a 5-inch block heel and 2-inch platform. Perfect for dressing up jeans or complementing formal wear with their sleek strappy design and vibrant pop of color.,10498,12/2/23,2684219462,Fiery Red Strappy Platforms Cart,eCommerce,Checkout Pending,1,10
81eee14d-d22e-43a2-8110-b610b6eaafd1,4383,AddToCart,1701505444,No,decorative,homedecor,16,Stylish Curved Ceramic Vase,"This elegantly curved ceramic vase adds refined style to any space. Crafted from durable stoneware with a sleek white glaze, it's an artful home accent for fresh or faux florals.",16122,12/2/23,2684084085,Stylish Curved Ceramic Vase Cart,eCommerce,Checkout Pending,1,16
5de6e270-2929-42e6-988f-54f5f2d19a6f,4013,AddToCart,1701505584,No,chairs,furniture,169,Sleek White Dining Chair Elevates Your Space,"The White Minimalist Dining Chair elegantly elevates your dining space with its sleek, faux leather design and sturdy wood frame. Sit comfortably through lingering meals with its supportive high back and curved seat.",17756,12/2/23,2684225163,Sleek White Dining Chair Elevates Your Space Cart,eCommerce,Checkout Pending,1,169
