ITEM_ID,USER_ID,EVENT_TYPE,TIMESTAMP,DISCOUNT,ITEM_CATEGORY_L2,ITEM_CATEGORY_L1,ITEM_PRICE,ITEM_PRODUCT_NAME,ITEM_PRODUCT_DESCRIPTION,Contact ID,OCCURREDAT,Product ID,Deal Name,Deal Pipeline,Deal Stage,Quantity,Deal Amount
6654a4c8-61a7-4313-b5ee-fc0426633ca4,656,AddToCart,1701475884,Yes,cushion,homedecor,37,Soft Blue Rectangular Cushion Tranquility,Elevate your home decor with this soothing light blue plush cushion. Its soft rectangular shape and elegant color add a pop of tranquility and comfort to any living space.,12905,12/2/23,2684221366,Soft Blue Rectangular Cushion Tranquility Cart,eCommerce,Checkout Pending,1,37
d3707d88-756b-4937-b0d4-d7c84e4cc14e,509,AddToCart,1701476012,No,wrench,tools,12,Durable Offset Wrench Grips Tight Spaces,"The Durable Offset Wrench grips fasteners securely in tight spaces. Its drop-forged, heat-treated steel construction with black oxide finish provides strength and prevents rust. This rugged, versatile tool is a must-have for professionals, DIYers, and home use.",11802,12/2/23,2684217959,Durable Offset Wrench Grips Tight Spaces Cart,eCommerce,Checkout Pending,1,12
75cb828e-ccc5-41ff-9bdd-9ac3dc7740aa,526,AddToCart,1701476153,No,dressers,furniture,143,Stylish White Lacquered Dresser,"This elegant white lacquered dresser features two drawers with chrome handles, providing reliable storage and timeless style to complement any bedroom decor.",10454,12/2/23,2684218887,Stylish White Lacquered Dresser Cart,eCommerce,Checkout Pending,1,143
3eba60d7-fbde-4f4d-bb3a-30df62057fe0,4388,AddToCart,1701476287,No,belt,accessories,65,"Sleek Leather Belt, Sophisticated Style","Sleek, minimalist black or brown leather belt with adjustable polished metal buckle. Versatile accessory complements any style, from casual to formal. Premium construction, comfort, and timeless sophistication.",14047,12/2/23,2683912368,"Sleek Leather Belt, Sophisticated Style Cart",eCommerce,Checkout Pending,1,65
966a08c6-ffab-4860-a3d1-f5dcd2e07f4f,5244,AddToCart,1701476437,No,tables,furniture,202,Rustic Burlywood Workstation,"Crafted from rich burlywood-stained wood, this spacious work table features a large tabletop and open lower shelf for maximum workspace and storage. Its neutral tone complements any decor while the durable construction provides a stable surface for all your productivity needs.",17478,12/2/23,2684076846,Rustic Burlywood Workstation Cart,eCommerce,Checkout Pending,1,202
08f37e68-f9de-4e33-8714-909903a4a43e,1341,AddToCart,1701476563,No,fruits,groceries,4,Juicy Sweet Strawberries,"Enjoy the sweet, juicy flavor of our farm-fresh strawberries! These bright red beauties pack a powerful punch of vitamin C and antioxidants. Add their vibrant color and natural sweetness to salads, smoothies, or snacks. Our nutritious strawberries make the perfect healthy treat!",13571,12/2/23,2684210357,Juicy Sweet Strawberries Cart,eCommerce,Checkout Pending,1,4
1811c348-a164-4305-97e2-bd0427074f30,5010,AddToCart,1701476706,Yes,shirt,apparel,214,Flattering Flowy Feminine Dress,Flatter your figure in this effortlessly chic V-neck dress featuring a flowy skirt and flirty silhouette. The perfect versatile piece for everyday wear that can be dressed up or down for any occasion.,17554,12/2/23,2684220956,Flattering Flowy Feminine Dress Cart,eCommerce,Checkout Pending,1,214
a52f4cd6-4eec-43f5-899e-4abe8e1963e5,3341,AddToCart,1701476842,No,dairy,groceries,5,Artisanal Butter Cheese,"Skillfully crafted with care, our smooth, rich creamy artisanal cheese offers a delightful buttery flavor. Ethically sourced and sustainably produced using milk from happy cows.",14432,12/2/23,2684083493,Artisanal Butter Cheese Cart,eCommerce,Checkout Pending,1,5
386fe76e-5573-45ae-8474-64afbd48e1b3,1942,AddToCart,1701476984,Yes,meat,groceries,11,Tender Grass-Fed Beef,"Our locally raised, tender beef offers exceptional marbling and rich flavor perfect for burgers or roasts. This nutritious, humanely raised protein source is versatile and satisfying - a grocery staple brimming with iron, zinc and B vitamins.",14430,12/2/23,2684079976,Tender Grass-Fed Beef Cart,eCommerce,Checkout Pending,1,11
49c8a5bf-2e7b-4072-b0cd-f8f831f84ebc,4950,AddToCart,1701477116,No,kitchen,housewares,62,Durable White Porcelain Dinner Plates,"White porcelain dinner plates, 10"" diameter, chip-resistant glazed finish. Versatile, elegant addition to any kitchen. Generous size and sloped sides help prevent spills. Microwave, dishwasher, oven and freezer safe.",17412,12/2/23,2684205729,Durable White Porcelain Dinner Plates Cart,eCommerce,Checkout Pending,1,62
72ca8c60-b062-4e9c-9da0-89fdf09f96d9,1604,AddToCart,1701477262,No,keys,instruments,483,Sleek 88-Key Digital Piano,"Introducing the versatile 88-key weighted keyboard with authentic piano touch and multiple instrument sounds for creative musical exploration and portable, stage-ready performance.",13376,12/2/23,2684212892,Sleek 88-Key Digital Piano Cart,eCommerce,Checkout Pending,1,483
e1105a38-cf8f-4bbf-a1de-968b94b22b80,4725,AddToCart,1701477384,Yes,formal,footwear,10,Sleek Brown Leather Oxfords,Expertly crafted brown leather oxfords offering timeless style. The sleek lace-up design and durable rubber sole provide versatility for work or formal events. Made with full-grain leather for a polished look and comfortable fit.,16289,12/2/23,2684077870,Sleek Brown Leather Oxfords Cart,eCommerce,Checkout Pending,1,10
3b4ec162-f680-4323-8ddc-95cf37366248,971,AddToCart,1701477531,No,jacket,apparel,142,Rugged Sherpa-Lined Mountain Jacket,"Rugged yet refined, this earthy brown men's jacket provides durable protection and cozy warmth with its soft shell exterior and plush sherpa fleece lining. The perfect coat for casual mountain adventures.",12907,12/2/23,2684208281,Rugged Sherpa-Lined Mountain Jacket Cart,eCommerce,Checkout Pending,1,142
dc073623-4b95-47d9-93cb-0171c20baa04,2509,AddToCart,1701477660,No,glasses,accessories,132,Funky Retro Cat-Eye Glasses,"Show off your bold, artistic style with these retro cat-eye glasses from our stylish women's eyewear collection. The lightweight plastic frames come in vibrant, groovy colors to make a fashion statement.",16502,12/2/23,2684068136,Funky Retro Cat-Eye Glasses Cart,eCommerce,Checkout Pending,1,132
471622d6-3300-4591-816b-ab8487e70274,1382,AddToCart,1701477804,Yes,kitchen,housewares,56,Fresh Brew Coffee Maker,"Make mornings brighter with our sleek and modern coffee maker. Brew fresh, flavorful coffee right at home with programmable settings for easy customization. The durable glass carafe and reusable filter deliver cup after cup of your favorite blend.",12127,12/2/23,2684220966,Fresh Brew Coffee Maker Cart,eCommerce,Checkout Pending,1,56
d5df83a8-d974-4eb6-bdb8-c8e1f3a14c64,639,AddToCart,1701477934,No,bowls,housewares,12,Stylish Glazed Ceramic Serving Bowl,Elevate your dining with this elegant white ceramic bowl. Its gracefully curved sides and refined glazed finish lend an air of sophistication to any meal.,11165,12/2/23,2684041606,Stylish Glazed Ceramic Serving Bowl Cart,eCommerce,Checkout Pending,1,12
aad3e9c2-a21c-42cf-b477-466da2a0a32b,440,AddToCart,1701478083,No,sofas,furniture,857,Stylish Black Leather Sofa,"With sleek modern lines and plush cushions, this sumptuous black leather sofa provides exceptional comfort and elegance. A refined statement piece to become the highlight of any living space.",11008,12/2/23,2684233027,Stylish Black Leather Sofa Cart,eCommerce,Checkout Pending,1,857
a63e6cbf-29d7-4b3a-8298-d1d91f129bfa,1883,AddToCart,1701478213,No,clock,homedecor,148,Sleek Minimalist Wall Clock,"An elegant focal point for any room, this minimalist white wall clock features sleek black numbers that pop against a clean background. Its durable plastic frame keeps perfect time for years to come.",10842,12/2/23,2684214788,Sleek Minimalist Wall Clock Cart,eCommerce,Checkout Pending,1,148
6e329907-dc47-4dc8-982c-6ff32616551f,58,AddToCart,1701478361,Yes,arrangement,floral,117,Bright Blooms Floral Arrangement,"This vibrant mixed floral arrangement of sustainably farmed blooms in a reusable vase makes the perfect gift. Ethically sourced, seasonal flowers artfully arranged by our florists create natural beauty and joy for any occasion.",12252,12/2/23,2684210864,Bright Blooms Floral Arrangement Cart,eCommerce,Checkout Pending,1,117
e6a872ab-6a79-4703-9148-1efdca2289e5,4061,AddToCart,1701478488,Yes,belt,accessories,78,Stylish Reversible Paisley Belt,Make a stylish statement with this reversible leather belt featuring a funky paisley print on one side and sleek black on the reverse. The adjustable metal buckle ensures a perfect fit for any occasion.,15071,12/2/23,2684231467,Stylish Reversible Paisley Belt Cart,eCommerce,Checkout Pending,1,78
003e4953-d6cb-400c-90f6-9b0216b4603e,1060,AddToCart,1701478635,No,plant,floral,77,Lush Green Low-Maintenance Air Purifier Plant,"Bring the outdoors in with this lush, low-maintenance indoor plant. Its vibrant green leaves purify air and thrive with minimal watering, adding hassle-free beauty and life to any space.",12557,12/2/23,2684231991,Lush Green Low-Maintenance Air Purifier Plant Cart,eCommerce,Checkout Pending,1,77
642a675e-49e1-477a-97d8-6852380988b2,989,AddToCart,1701478762,No,bracelet,jewelry,146,Stylish Bracelet for Refined Men,"This stylish and sophisticated men's bracelet adds a refined yet modern accent to any look. Expertly crafted with quality materials and elegant detailing, it's a versatile accessory that completes both casual and formal attire.",10224,12/2/23,2684212546,Stylish Bracelet for Refined Men Cart,eCommerce,Checkout Pending,1,146
a9d6ceb2-92da-4523-af26-8df87ca7569f,3271,AddToCart,1701478909,No,vegetables,groceries,8,Fresh Asparagus - Harbinger of Spring,"Tender spears of asparagus, the harbinger of spring, lend their delicate flavor and crispy texture to salads, pastas, and more. Stock up on this antioxidant-rich vegetable while it's in season for nutritious, quick meals.",11791,12/2/23,2684211478,Fresh Asparagus - Harbinger of Spring Cart,eCommerce,Checkout Pending,1,8
79fc3af3-c071-4e26-9062-b869f2ec128d,927,AddToCart,1701479033,Yes,shirt,apparel,39,Stylish Striped Cotton Blouse,"Look polished yet relaxed in this soft, breathable cotton blouse featuring a stylish striped pattern and relaxed fit. The vertical stripes elongate your figure while the short sleeves and round neckline provide comfort.",12365,12/2/23,2684207239,Stylish Striped Cotton Blouse Cart,eCommerce,Checkout Pending,1,39
3f791530-9540-4a36-9838-4fb14fc247ae,3889,AddToCart,1701479183,No,earrings,jewelry,24,Bold Metallic Statement Earrings,"Bold yet chic, these metallic statement earrings feature an angular design that adds modern edge to any outfit. Crafted with care, these lightweight showstoppers express your fashion-forward sensibility.",16257,12/2/23,2684208298,Bold Metallic Statement Earrings Cart,eCommerce,Checkout Pending,1,24
6d488475-1d67-4076-96b1-8e706709a847,846,AddToCart,1701479312,No,kitchen,housewares,76,Fast Boil Kettle with Safety,"Sleek modern kettle boils water lightning fast with automatic shut-off for safety. Durable stainless steel design with stay-cool handle allows cordless pouring. The essential kitchen appliance for quickly preparing tea, coffee, meals and more.",11103,12/2/23,2684073115,Fast Boil Kettle with Safety Cart,eCommerce,Checkout Pending,1,76
579ca23a-2d8e-4229-812e-f68665b3a838,3668,AddToCart,1701479461,Yes,camping,outdoors,16,Brighten Your Campsite,"Illuminate your outdoor adventures with this durable, lightweight camping lamp. Adjusts from dim glow to bright beam to light up tent or campsite. Weatherproof design perfect for backpacking and camping trips.",10690,12/2/23,2684069929,Brighten Your Campsite Cart,eCommerce,Checkout Pending,1,16
b958399d-8f7a-4bdf-963d-2f4b8528a539,3317,AddToCart,1701479591,No,formal,footwear,10,Sleek Saddle Brown Brogue Oxfords,"Introducing our handsome Saddle Brown Brogue Oxfords - crafted from rich, full-grain leather with intricate brogue detailing. These versatile lace-up shoes offer sleek style and all-day comfort, perfect for completing formal or business casual looks. A timeless addition to any modern gentleman's wardrobe.",12287,12/2/23,2684080425,Sleek Saddle Brown Brogue Oxfords Cart,eCommerce,Checkout Pending,1,10
dc073623-4b95-47d9-93cb-0171c20baa04,2457,AddToCart,1701479736,No,glasses,accessories,132,Funky Retro Cat-Eye Glasses,"Show off your bold, artistic style with these retro cat-eye glasses from our stylish women's eyewear collection. The lightweight plastic frames come in vibrant, groovy colors to make a fashion statement.",10078,12/2/23,2684068136,Funky Retro Cat-Eye Glasses Cart,eCommerce,Checkout Pending,1,132
3bd3c619-58a4-4ea0-9c1a-c85e7a3a5c39,3203,AddToCart,1701479863,Yes,scarf,apparel,70,Stylish Neutral Scarf for Men,"Expertly crafted from soft, lightweight fabric, our stylish Trendy Men's Scarf adds a modern flair to any outfit. Available in versatile neutral tones, it can be worn in multiple fashionable ways for functional style.",16411,12/2/23,2684041586,Stylish Neutral Scarf for Men Cart,eCommerce,Checkout Pending,1,70
58c0ca95-b1ff-4cd4-a7c2-2ea2ce714ad4,2603,AddToCart,1701480004,No,bag,accessories,128,Stylish Pop of Color Men's Bag,"This versatile orange bag for men keeps belongings organized with multiple pockets while adding a stylish pop of color to any outfit. Expertly crafted from durable materials, it's the perfect accessory for work, travel, or everyday adventures.",12775,12/2/23,2684213880,Stylish Pop of Color Men's Bag Cart,eCommerce,Checkout Pending,1,128
8074623f-8d17-4ef6-9ccd-33f1cba746d1,2771,AddToCart,1701480142,Yes,scarf,apparel,70,Stylish Printed Scarf in Vibrant Colors,"Make a vibrant statement with this stylish printed scarf. The lightweight, flowing fabric adds a pop of color to any outfit. Wear it draped or wrapped for casual flair or evening elegance.",11147,12/2/23,2684205738,Stylish Printed Scarf in Vibrant Colors Cart,eCommerce,Checkout Pending,1,70
