ITEM_ID,PRICE,CATEGORY_L1,CATEGORY_L2,PRODUCT_NAME,PRODUCT_DESCRIPTION,GENDER,PROMOTED
f35ae4b4-b1ac-4c95-ac58-d66f7158680e,132,accessories,glasses,Stylish Sunglasses for Ultracool Men,"Ultracool men's sunglasses feature sleek metal frames with tinted lenses to make a bold fashion statement. The lightweight, UV protected shades complement any look while protecting your eyes in style.",M,
9b7c2e0c-ad9d-4269-a904-f5a948b46f66,127,accessories,glasses,Stylish Men's Glasses - See Clearly in Style,"Make a bold style statement with Swell's sleek, lightweight men's glasses. These durable, premium eyewear accessories feature a stylish silhouette designed specifically for the modern man's aesthetic. See the world clearly while showcasing your confidence and sophistication.",M,
dcc91c9f-60e8-4232-9a79-2ce51736c087,69,accessories,glasses,Stylish Dandy Glasses,"Refined, sophisticated Dandyish Glasses add distinguished style. Sturdy frame with polished metal and acetate detailing give an aura of elegance. Elevate your look with these bold yet sleek glasses.",M,True
b9eef17f-2ee0-4a08-b22f-2c2cd24e04d7,67,accessories,glasses,Stylish Glasses for Dapper Men,"Expertly crafted with sleek, lightweight frames, these Dapper Glasses accentuate your best features with a sophisticated, confident style for any occasion.",M,True
9943c887-d454-420d-a39b-b4a81e2980b7,98,accessories,handbag,Stylish Faux Leather Handbag,"The Sienna handbag offers stylish, versatile faux leather design with plenty of interior storage to keep belongings organized. An elegant accessory for work or weekends.",F,
aedc65f7-684c-4e4a-bcd0-455dae355ced,127,accessories,handbag,Rust Slouchy Leather Handbag,Trendy rust leather handbag with slouchy silhouette offers spacious main compartment and inner pockets to keep you organized. Adjustable strap and top zip closure provide carrying comfort and security for the fashionable woman on-the-go.,F,
2b67230f-dc22-462e-9afe-c9e459f74093,79,accessories,handbag,Earthy Tan Handbag for Free Spirits,"Crafted from premium materials, this trendy tan handbag has an earthy hue and sleek design with adjustable strap and multiple pockets to keep belongings organized on your free-spirited adventures.",F,
202ee1c4-22af-4329-8672-b218174bf293,82,accessories,handbag,Stylish Tan Handbag,"This tan faux leather handbag features a stylish design and spacious interior to hold daily essentials. Made of durable materials, it has multiple pockets for organization and an adjustable strap for easy carrying. The perfect accessory to complement any outfit.",F,
7834e768-8c84-4c0b-9372-6f65a3207a14,134,accessories,handbag,Stylish Gray Leather Handbag,"This stylish light gray leather handbag is a versatile accessory for any occasion. Its roomy interior keeps essentials organized, while sleek silver hardware lends subtle sophistication.",F,
6f5b874d-68c7-435d-a66d-8296461c10e4,100,accessories,handbag,Sleek Gray Handbag for Everyday Style,"This lightweight, versatile pale gray handbag features a sleek, modern design and spacious interior to carry daily essentials in style. An elegant accessory that pairs effortlessly with any outfit.",F,
607ba878-0a8c-4330-ac83-8472886cfe2b,84,accessories,handbag,Coral Leather Handbag Pops,"This versatile light coral leather handbag adds a pop of color to any outfit. With multiple interior pockets and an adjustable strap, it keeps belongings organized while carrying comfortably from day to night. A wardrobe essential for women.",F,
742a7479-f734-44bf-b826-f76ebe254f55,104,accessories,handbag,Stylish Leather Handbag,This handcrafted leather handbag is a timeless classic with a versatile silhouette to pair with any outfit. Expertly designed using high-quality materials for long-lasting durability and a subtle elegance. An everyday essential bag to hold your daily necessities in impeccable style.,F,
7250b108-96cc-45f7-b3f0-0e38d7277a8d,101,accessories,handbag,Stylish Dark Gray Handbag,"This versatile dark gray handbag features a spacious interior and chic minimalist design. Crafted with durable materials, it's perfect for work, travel, or leisure.",F,
5eddfb54-b2cf-4616-a5d0-08c509074a23,86,accessories,handbag,Rustic Leather Tote,"This on-trend burlywood leather handbag features a chic, softly structured shape for versatile day-to-night wear. Roomy interior keeps daily essentials organized in style.",F,
16c829fc-6585-426d-a1cd-922266e20678,86,accessories,handbag,Rustic Tan Satchel,"The Sienna handbag features a timeless, neutral design crafted from quality faux leather with polished gold hardware. This versatile accessory offers ample storage with interior pockets to keep you organized in sleek style.",F,True
b98a3579-2a92-47e5-a9ae-65d776c76ac3,145,accessories,handbag,Stylish Beige Leather Handbag,"Expertly crafted from premium leather, this timeless beige handbag offers versatile styling and impeccable quality. With a roomy interior and pockets to stay organized, it's a first-class accessory for work, travel, or everyday wear.",F,
8840e8ea-d896-4132-80ea-1247b95bb62d,97,accessories,handbag,Playful Green Apple Handbag,"Presenting the playful green apple-shaped handbag, a charming accessory that adds a pop of color and unique flair to any outfit. Spacious interior keeps daily essentials organized in vibrant style.",F,True
c07ba51e-48d5-4efb-bce7-95fd6243666a,145,accessories,handbag,Slate Blue Leather Handbag,"Introducing the Dark Slate Blue Leather Handbag - a chic, versatile accessory crafted from rich leather with ample storage for daily essentials. This supercool handbag pops with its eye-catching color yet remains casual enough for any outfit, whether traveling through the city or wandering in nature.",F,
977d3ee7-3a40-4043-8164-c7f66e384940,102,accessories,handbag,Sleek Gray Leather Day to Night Handbag,Sleek and versatile light gray leather handbag with silver hardware transitions effortlessly from day to night. Roomy interior keeps essentials organized with adjustable strap and multiple pockets for on-the-go style and comfort.,F,
e4a642fd-fe92-44b6-9d9a-81a430d8f3f7,88,accessories,handbag,Chic Maroon Leather Handbag,"This chic maroon leather handbag crafted from rich, supple leather features multiple pockets, an adjustable shoulder strap, and elegant gold accents for a versatile accessory to add a pop of color to any outfit.",F,
a01ee85c-f301-4e22-97e0-ca3065ddb19d,150,accessories,handbag,Rustic Tan Leather Tote,"Crafted from fine leather, this classic sandy brown handbag is a timeless and durable accessory. With a roomy interior and multiple pockets, it keeps belongings organized in style for everyday use.",F,
15b3ec7d-8381-454b-ab23-4606be9a176f,82,accessories,handbag,Stylish Red Handbag for Any Outfit,"This timeless and versatile red handbag complements any outfit. Crafted with quality materials, it's a stylish accessory for both casual and dressy occasions.",F,
0485ddb0-0112-4a31-afe0-75f9ddf6e14f,101,accessories,handbag,Stylish Pink Faux Leather Handbag,"Make a stylish statement with this eye-catching pink faux leather handbag. Featuring a spacious interior to keep belongings organized, an adjustable strap for comfort, and chic details to elevate any outfit.",F,True
68a13141-37a2-4caf-925b-33a7b6310861,115,accessories,handbag,Stylish Leather Handbag,"Expertly crafted from fine leather, this timeless and versatile handbag features elegant design with clean lines. The supple durable leather will become richer over time. It's thoughtfully designed with pockets to keep your belongings organized.",F,True
4df77d59-732e-4194-b9aa-7ad3878345e7,115,accessories,handbag,Tan Leather Handbag with Timeless Style,"Expertly crafted from fine leather, this sublime tan handbag features a timeless and versatile style that pairs effortlessly with any outfit. Its durable design and elegant shape make it the perfect purse to elevate your look.",F,
4545a6e0-fd36-4dd0-962f-f069c20041cb,103,accessories,handbag,Stylish Gray Handbag for Any Occasion,"This spacious gray handbag features a sleek, sophisticated design perfect for dressy occasions. Crafted from quality materials with a roomy interior, it's a versatile accessory that promises both fashion and function.",F,
d52e376b-d958-4d52-ab6d-f7731c7adf22,96,accessories,handbag,Stylish Dark Gray Handbag,"This sleek, dark gray handbag is a sophisticated everyday accessory. Its versatile neutral color pairs effortlessly with any outfit, while the classic shape carries your essentials in timeless elegance.",F,
49ed0f16-157d-4d9e-a408-5b48b7ec256d,104,accessories,handbag,Trendy Peru-Orange Handbag Pops Any Outfit,"This trendy peru-orange dressy handbag adds a pop of color and sophistication to any outfit. Expertly crafted with a flawless design, it is the perfect versatile accessory for day or night.",F,True
e65ebcd0-dd43-4fe6-a54a-9e23afbd19fb,95,accessories,handbag,Stylish Light Pink Ladies Handbag,"This chic and ladylike light pink handbag adds a feminine touch to any outfit. Expertly crafted with quality materials, it's as stylish as it is practical. The perfect accessory for work or an evening out.",F,
00f54e56-4199-4102-ba91-5040f4e45236,125,accessories,handbag,Slate Blue Leather Handbag,"This dark slate blue leather handbag offers timeless elegance and practicality. Crafted from rich leather with beautiful hardware, it's a striking yet functional accessory perfect for both special occasions and everyday use.",F,
58e99e9e-8f17-4bda-a82c-f08d3eddacb3,88,accessories,handbag,Saddle Brown Leather Tote Bag,"This rich saddle brown leather handbag is a timeless and versatile accessory. With plenty of interior storage and a comfortable shoulder strap, it's both chic and practical - the perfect staple bag for any stylish woman's wardrobe.",F,
ae654958-7897-4115-8baf-b5059c20d72b,86,accessories,handbag,Vibrant Red Handbag with Luxe Details,"Crafted with quality materials, this vibrant tomato red handbag features a timeless silhouette and luxe gold accents. Stylish and versatile for both day and evening wear.",F,True
c15d7a38-9df9-44ee-8733-6bda17f89e8c,128,accessories,handbag,Stylish Linen Handbag in Soft Hue,"Elevate your style with this chic and spacious linen handbag featuring polished hardware and thoughtful compartments to keep essentials organized. An elegant accessory made from soft linen in a subtle, sophisticated hue.",F,True
8c36eff5-e299-49c0-8e91-5c72ed5fa605,130,accessories,handbag,Stylish Pink Faux Leather Handbag,Make a stylish statement with this chic pink handbag! The smooth faux leather design features a roomy interior to keep daily essentials organized. Adjustable strap and vibrant color add fashion flair.,F,
d23b8ca9-cd3d-4e92-958c-922cfcd8fb29,100,accessories,handbag,Sleek Black Leather Handbag,This classic black leather handbag features elegant gold accents and ample storage to carry your daily essentials in timeless style. Sophisticated and versatile accessory complements any outfit.,F,
4c8e8bed-371a-4664-a5a8-974c65d52d63,118,accessories,handbag,Sleek Gainsboro Leather Handbag,"Crafted from premium leather, this elegant gainsboro handbag features a roomy interior and multiple pockets to keep your essentials organized in sleek style. An elevated accessory for the fashion-forward woman.",F,
2f79af83-a6d5-46ab-aed7-3b02ba579ac8,133,accessories,handbag,Sleek Gray Handbag with Metallic Flair,"This chic and versatile gray handbag with metallic accents is crafted from premium materials for long-lasting style. Its spacious interior keeps essentials organized, while the sleek exterior complements both casual and formal looks.",F,
d2fe6937-111e-4bfe-acd7-1098af0af3ce,124,accessories,handbag,Sleek Cadet Blue Handbag,"This elegant cadet blue dressy handbag features a sleek design and luxe color. With roomy interior and versatile style, it's a sophisticated accessory that elevates any outfit.",F,
5974943a-3e9d-4f94-92fa-012f55151d21,96,accessories,handbag,Rustic Tan Evening Clutch,"Crafted with fine materials, this timeless and sophisticated sandy brown handbag offers a roomy interior to carry evening essentials. The classic silhouette and rich color complement both dark and light outfits for a polished look.",F,
92caea3c-23c8-4bb0-8a4b-43372adafaae,129,accessories,handbag,Stylish Salmon Leather Handbag,"Sleek and stylish, this rich salmon leather handbag is perfect for dressy occasions. Featuring elegant gold accents and a spacious interior, this fashionable accessory combines chic style and versatile function.",F,
4c7ab4e5-2028-409c-9b68-afb2a7dc68be,83,accessories,handbag,Stylish Leather Handbag for Daily Use,Expertly crafted leather handbag with a spacious interior to keep daily essentials organized in chic style. Versatile and functional design with adjustable strap for comfortable carrying. An elegant and practical accessory to complement any outfit.,M,
4e44c0c1-40d0-43dd-a7fb-8454d779296d,105,accessories,handbag,Stylish Leather Handbag,"This spacious and versatile leather handbag features a timeless design that complements any look. Its durable exterior and multiple interior pockets keep your belongings organized and secure for work, travel, or daily use.",Any,
371cef78-adf2-4cb0-8e78-02f8cb7ee013,133,accessories,watch,Sleek Edgy Watch for Bold Women,"Make a bold fashion statement with this sleek, modern watch featuring an eye-catching dial. Its edgy yet elegant design adds standout flair to any outfit.",F,
77f436a6-b074-42e0-af6d-827b8626e854,98,accessories,watch,Sparkling Crystal Watch for Her,This glamorous women's watch from Swanky features a stainless steel case surrounding a crisp white dial with crystal accents. Its sleek and lightweight profile pairs effortlessly from day to night.,F,
a6183f9b-75dc-4dd3-9a1e-3d0fbb0e49f1,90,accessories,watch,Stylish Watch for Fashionable Women,"With its sleek, modern aesthetic, the Sassy Stylish Watch effortlessly complements any outfit while making a bold fashion statement. This versatile timepiece transitions seamlessly from day to night with durable craftsmanship and precise timekeeping.",F,True
6928c229-e860-45f9-8720-45e2ea2fae2f,127,accessories,watch,Sleek Rose Gold Watch for Stylish Women,Make a statement with the Ultrahip's minimalist rose gold watch. Its sleek round stainless steel case houses a precise Japanese quartz movement behind a fashionable slim-banded dial. Stylish for work or play.,F,
41ac9770-6767-48e3-939d-db2e72668241,76,accessories,watch,Stylish Smartwatch for Active Women,"The Supercool Smartwatch keeps you connected, active, and stylish with activity tracking, notifications, heart rate monitoring, and an elegant rose gold and leather design.",F,
1249276c-851a-4f46-81fb-873fd7d5f60f,76,accessories,watch,Stylish Sassy Watch for Any Occasion,"The Sassy Watch is a stylish, lightweight women's accessory with an interchangeable band in silver, rose gold, or gold tones. This fashionable, durable watch transitions effortlessly from day to night with its large, easy-to-read dial.",F,True
9c37e1bd-ece1-4319-9349-b80bf86bea15,81,accessories,watch,Sleek Leather Watch Elevates Any Outfit,"Exquisitely crafted leather watch featuring a sleek minimalist design, sophisticated stainless steel case, and crisp white dial. An elegant accessory to elevate any outfit.",F,True
7220b5cd-110b-4105-813a-677846470816,120,accessories,watch,Sleek Watch for Sophisticated Style,"The Swell Minimalist Watch epitomizes sophisticated style with its sleek rounded case and versatile design that effortlessly transitions from day to night, adding an elegant touch to any outfit.",F,
563bfd0b-9689-4b85-a65e-fbb18051e773,108,accessories,watch,Stylish Round Watch with Funky Flair,This stylish round leather watch adds a pop of color and playful flair to any outfit. Its delicate dial with sleek hands complements the soft genuine leather strap. The perfect accessory for the fashionable woman looking to add some funky flair to her style.,F,
b02540b6-76e0-4e76-9ad5-7771cada1584,110,accessories,watch,Trendy Sleek Watch for Her,This sleek and stylish watch effortlessly transitions from office to evening with its interchangeable leather and metal bands. The clean dial and slim design make a fashionable statement.,F,
564f9ced-8823-45ed-a781-1dc555353dd9,124,accessories,watch,Stylish Watch for Modern Women,"Ultrachic's stylish watch blends fashion and function with its elegant stainless steel case, soft leather band, sparkling crystal accents, and precise quartz movement. This luxury accessory makes a statement for the modern woman.",F,
a3a40b11-89eb-4492-96e2-4cf1ffeb3f58,85,accessories,watch,Sleek Timepiece for Stylish Men,"With its bold yet refined gunmetal style, the Hip Watch's sleek analog display and durable stainless steel case offer sophisticated timekeeping for the modern man on the go.",M,
b354d578-7bc2-460e-a1d1-703ae0af1343,96,accessories,watch,Stylish Watch for Trendy Men,"This sleek and stylish watch blends fashion and function for the modern man. Its versatile design pairs effortlessly with any outfit, making it the perfect accessory for both dressy and casual wear. Trendy yet timeless, this watch is built to last while keeping you punctual in style.",M,True
a3d102ea-c01f-4c8b-ae38-08402bc32712,137,accessories,watch,Sleek Minimalist Watch for Stylish Men,"With a sleek and modern design, this versatile Trendy Minimalist Watch complements any outfit from casual to formal. Crafted with quality materials for durability, its precise quartz movement ensures accurate timekeeping.",M,
4952a24b-7c7c-4ee6-a448-720e97927ba8,85,accessories,watch,Sleek Minimalist Watch for Men,"This sleek, modern men's watch features a durable stainless steel case and soft leather band for all-day comfort. Its minimalist face keeps precise time while making a subtle yet bold fashion statement, perfect for both professional settings and casual weekends.",M,
704532b6-1007-476b-86ee-0258f28edc49,146,accessories,watch,Sleek Modern Men's Watch - Ultracool Accessory,"The Ultracool Watch keeps men on time with sleek, modern style. Its durable design and useful features like stopwatch and alarm make this the ultimate accessory for work or play.",M,
847f5f30-be58-4c11-88bc-9fd309d673f3,121,accessories,watch,Sleek Brown Leather Watch,"The Dandyish Watch offers sophisticated style with its round stainless steel case, crisp white dial, and rich brown leather band. Perfect for work or play, this versatile timepiece features a precise Japanese quartz movement and sleek, timeless design.",M,
785b0efe-f08c-4199-84b7-de45a2c60a56,114,accessories,watch,Rugged Watch for Men's Active Lifestyle,"This rugged yet sophisticated men's quartz watch features a durable case and band built for active lifestyles. With precise quartz movement and sleek styling, it's the perfect versatile accessory that transitions effortlessly from the office to the outdoors.",M,
96f6e07f-aafd-4a80-967b-073ad943d072,83,accessories,watch,"Sleek Leather Watch, Refined Style","Sleek and sophisticated, this classic stainless steel and leather men's watch features precise Japanese quartz movement and clean analog display for refined everyday style.",M,
39db1f40-046d-4fa3-861b-babfc4ba4023,91,accessories,watch,Sleek Leather Watch for Stylish Men,The Swell Watch combines sleek and stylish design with precise Japanese quartz movement in a versatile men's accessory suitable for work or weekend wear.,M,
588161af-cace-4854-889d-0a2258545cb5,137,accessories,watch,Funky Patterned Watch,"This funky patterned watch for men features a stylish, eye-catching design with a round dial boasting intricate patterns and sleek hands. Its sturdy yet lightweight build ensures comfortable all-day wear.",M,
8dc0c122-531b-4cf6-8b6a-defde718f3a8,141,accessories,watch,Sleek Steel Chronograph Watch for Any Occasion,"With its sleek stainless steel design, Japanese quartz movement, and scratch-resistant dial, this versatile Swell chronograph watch transitions seamlessly from the office to evening outings with sophisticated style.",M,
2f1ec487-86b9-4310-ba6d-3121019ef41d,100,accessories,watch,Sleek Men's Watch - Stylish and Reliable,"The Groovy Watch's sleek, stylish design makes it the perfect versatile accessory for any occasion. Its durable case, precise quartz movement, and easy-to-read dial combine trendy looks with reliable timekeeping.",M,
85af708d-49ef-45dd-9b1f-8770885ba4b2,87,accessories,watch,Rugged Leather Wristwatch for Men,This classic brown leather watch featuring a stainless steel case and crisp white dial adds refined style to any outfit. Its Japanese quartz movement ensures reliable timekeeping.,M,
a7fc7d65-a3c7-4793-8c60-8631d208f4a4,165,apparel,jacket,Navy Casual Jacket - Cozy All-Season Style,"This versatile navy blue jacket keeps you cozy in style year-round. Made from soft, durable fabric, it's lightweight for spring and fall yet substantial enough to protect from winter chill. An essential outerwear choice for work, errands, or dinner with friends.",F,
0aa18bc9-58bf-4a77-bb01-bd59605512ab,151,apparel,jacket,Cozy Midnight Style Jacket,"Flatter your figure in this midnight blue casual jacket with a relaxed silhouette. Soft, lightweight fabric provides cozy warmth for weekend wear. An effortlessly stylish addition to any woman's wardrobe.",F,
4a0fa2b3-51a0-4bee-aa6f-90c9905960d2,136,apparel,jacket,Cozy Dark Gray Women's Jacket,"Crafted from soft, durable fabric, this stylish dark slate gray zip-up jacket keeps you cozy yet comfortable with its relaxed fit, handy pockets and adjustable hood. The perfect versatile layering piece for her fall wardrobe.",F,
be0749f9-f998-4937-aeda-1b400535bea3,174,apparel,jacket,Cozy Orange Ski Jacket,"The Peru-Orange Insulated Women's Coat keeps you warm and dry on chilly mountain adventures with its water-repellent nylon shell, insulating fleece lining, and faux fur-trimmed hood. Stay visible in vivid orange as you hike, ski, or snowshoe in cozy comfort.",F,
da045e5a-9383-482d-956b-8a3b6d705bdc,90,apparel,jacket,"Flattering, Cozy Warmth","Introducing the Rosy Winter Coat, a stylish and cozy mid-length jacket perfect for keeping fashionably warm. Its water-resistant nylon shell and soft fleece lining protect you from the cold, while the flattering cut flatters your figure. Stay chic and comfortable all winter in this versatile coat.",F,True
3eeaa0d2-b2bf-44d6-83cf-0bd1cb7d32f3,172,apparel,jacket,Your Go-To Denim Overcoat,"Crafted from durable denim, this stylish women's overcoat delivers cozy warmth and timeless versatility. The slim-fitting design gently drapes over your figure for a flattering look.",F,True
d55cb0b4-613b-4dd7-865a-458033564ecc,108,apparel,jacket,Slate Gray Jacket with Comfort,"Style and comfort meet in this versatile dark slate gray jacket. The soft, durable fabric keeps you cozy while the relaxed fit flatters. Zip up this jacket over your favorite tops for a casually chic look, no matter the season.",F,
ece250d1-7d4d-403b-8941-b90441f42705,108,apparel,jacket,Slate Gray Hip Jacket,Our stylish women's hip-length jacket blends soft cotton and warmth for a relaxed yet put-together casual look. The flattering dark slate gray pairs perfectly with any outfit.,F,
e841f219-7a7c-4509-bfe2-c13239950051,173,apparel,jacket,Stylish Blue Denim Jacket,"This versatile women's denim jacket features a flattering fit, classic blue wash, front buttons, chest pockets, and breathable cotton fabric. A stylish must-have that seamlessly transitions from day to night.",F,
b03a9d18-3bd9-4d1c-9ebb-2d94cad7c7cc,149,apparel,jacket,"Classic Denim Jacket, Effortlessly Cool","Style and versatility meet in this light blue denim jacket, crafted from soft material with a classic look. Layer it over any outfit to add a touch of effortless cool to your look in any season.",F,True
71624fbc-5ef0-4ce0-badf-fca084a92595,125,apparel,jacket,Stylish Denim Jacket,"Expertly crafted rich denim jacket with flattering mid-rise fit, subtle fading, and stretch for comfort. An essential addition to your autumn wardrobe that pairs effortlessly with sweaters, boots, and more. Stylish, cool, and casual.",F,
5965d439-5b58-4081-86a2-48bff40d7938,79,apparel,jacket,Slate Gray Chic Casual Jacket,"This chic, lightweight women's jacket features a flattering silhouette in a cool slate gray, perfect for layering over any outfit. Made with soft, durable fabric for cozy warmth and everyday versatility.",F,
208ca535-3433-429a-94a3-393c3ec3a7f1,125,apparel,jacket,Stylish Green Fleece for Women,This wind and water resistant green fleece jacket combines style and comfort. The relaxed fit allows freedom of movement while the soft fleece lining retains warmth during cool weather activities.,F,
5a5a64ef-dfa2-4c4c-acec-c398c820c945,98,apparel,jacket,Cozy Green Jacket for Outdoor Fun,"Style and warmth combined - this wind-resistant, fleece-lined sky green jacket with an adjustable waist keeps you cozy in any weather. A versatile women's jacket perfect for adventures or everyday wear.",F,
26fd5578-6417-4b0a-a416-bd43083eec22,79,apparel,jacket,Stylish Maroon Quilted Winter Coat,This stylish maroon quilted coat keeps you warm with its insulating fabric and faux fur hood. Its water-repellent finish and front zip closure seal out winter weather during outdoor activities. Fashionable winter outerwear for women.,F,
04f22a7d-97fd-4650-afb6-3537963f647d,132,apparel,jacket,Cozy Midnight Blue Winter Jacket,"Stay toasty in style with our Midnight Blue Winter Jacket, featuring a stylish design, removable hood, and insulating fill to keep you cozy and shielded from harsh elements.",F,
bdf090db-87a0-4ad5-9604-59c883c6432a,129,apparel,jacket,Stylish Slate Gray Women's Insulated Jacket,"The Dark Slate Gray Jacket is a stylish, well-insulated women's casual jacket providing exceptional warmth for outdoor activities and cold weather. Its high-quality insulating materials retain body heat while the full-zip front, side pockets, and hood add functionality to this fashionable slate gray apparel piece.",F,
cee9e9a1-9949-42a9-92a6-4a4420fcc7a3,186,apparel,jacket,Comfy Lemon Insulated Women's Jacket,"This versatile women's jacket keeps you comfortably insulated across seasons. Its lightweight, breathable fabric with premium insulation maintains warmth while preventing overheating. The flattering cut complements daily and outdoor outfits with details like a detachable hood and zippered pockets.",F,
8d03a031-ad51-490a-8a4f-53ca16629600,77,apparel,jacket,Stylish Blue Jacket for Outdoor Women,"Stay warm and dry on your outdoor adventures with our Cool Blue mountain jacket. This lightweight, water-resistant jacket features a cozy fleece lining and stylish design perfect for hiking, climbing, or everyday wear.",F,
1ea485c1-07b2-4278-be45-25cbf618b3e9,103,apparel,jacket,Cozy Golden Insulated Women's Jacket,"Crafted with quality materials, this versatile golden brown jacket keeps you cozy yet stylish. An essential wardrobe addition, it layers seamlessly over any outfit with its relaxed fit and timeless design.",F,
772d4a37-ca54-4df2-bd5e-611ac3b9e4ac,121,apparel,jacket,Cozy Brown Insulated Women's Jacket,"Style and warmth combine in our versatile Saddle Brown Insulated Jacket. Featuring a classic design, durable construction, and lightweight insulation, this jacket transitions effortlessly from season to season as a go-to layer for any outfit.",F,True
d38d09a5-0504-42bd-97f1-83631d2e31ee,195,apparel,jacket,Stylish Quilted Winter Jacket,The Crimson Quilted Jacket keeps you cozy and stylish all winter long. Insulated warmth with water-resistant shell and ribbed cuffs seal out cold. Flattering feminine fit flatters your figure. Stay toasty outdoors without sacrificing fashion.,F,
961a5529-ad78-4a28-8b3e-ea491c9a1646,95,apparel,jacket,Cozy Firebrick Women's Insulated Jacket,"This cozy, casual firebrick red jacket keeps you exceptionally warm thanks to its high-quality thick insulation. The relaxed fit flatters while trapping heat, with handy pockets, cuffs and stand collar to seal out cold.",F,
62bc427f-3b4f-446a-9df4-e20168f0a110,152,apparel,jacket,Cozy Crimson Women's Insulated Jacket,The Crimson Insulated Women's Jacket keeps you cozy and stylish all winter long. This casual fleece-lined coat features a water-resistant shell and premium insulation to provide warmth and comfort without sacrificing mobility or fashion. The perfect jacket for laidback adventuring in chilly weather.,F,
18feeda6-063d-46b0-b0aa-86c514d8151f,170,apparel,jacket,Stylish Gray Insulated Women's Jacket,Stay warm in style with our Dark Slate Gray Insulated Women's Jacket. This fashionable insulated casual jacket retains heat while complementing any outfit with its stylish dark gray color. The perfect cold weather choice for women.,F,True
ef6ca20c-3280-4ac7-bbdb-6c1d055ec62e,157,apparel,jacket,"Stylish, Cozy Winter Jacket for Her","This Women's Insulated Jacket offers stylish winter protection with a flattering feminine fit, durable water-resistant shell, and breathable insulation, keeping you cozy and comfortable all season long.",F,
706bd05e-aabe-4725-a8bc-66cdb9b67da3,91,apparel,jacket,Cozy Brown Wool Sweater Jacket,"This stylish brown wool sweater jacket provides cozy warmth and casual style. Crafted from soft, insulating wool, it's the perfect winter layering piece for women.",F,
ed801768-d0df-431e-8883-aa96862f246a,107,apparel,jacket,comfy gray jacket for women,"This stylish pale gray jacket offers a relaxed, versatile fit to take you from errands to coffee dates. Crafted from soft fabric with a cozy lining and front pockets, it provides understated elegance and everyday comfort.",F,
1de0c711-042b-4b47-93d9-3a7d8d969ac6,79,apparel,jacket,Stylish Firebrick Jacket for Women,"Crafted from soft yet durable firebrick-red fabric, this slim-fit lightweight women's jacket features front zip closure, stand collar, front zip pockets, and smooth polyester fabric to provide warmth and a modern, chic look.",F,
96596821-ee6c-43ef-849d-44a305d745ae,133,apparel,jacket,Stylish Olive Jacket for Women,"A chic, lightweight jacket for urban exploring. This relaxed-fit olive green jacket flatters with a classic collar, front pockets and zip closure. Versatile layering piece that adds effortless style to any outfit.",F,
4509f2ec-2ed9-4906-ab6c-97f8f945defb,188,apparel,jacket,Stylish Gray Women's Tailored Jacket,"Expertly tailored in a sophisticated dark slate gray, this lightweight yet structured women's jacket flatters with its feminine silhouette. An elegant wardrobe essential perfect for work or a night out.",F,True
6e6ad102-7510-4a02-b8ce-5a0cd6f431d1,134,apparel,jacket,Gainsboro Snap Jacket,"The Gainsboro Jacket is a chic, lightweight snap-front women's jacket perfect for layering. Crafted from soft, durable fabric, this versatile neutral-hued piece features a figure-flattering tailored fit and front welt pockets. An effortlessly sophisticated wardrobe essential.",F,
371e0335-6290-446e-90b7-502efd718b4f,121,apparel,jacket,Stylish Winter Jacket for Women,"The Trendy Winter Jacket keeps you warm and dry during winter adventures. Its water-resistant shell and insulating fleece lining protect you from the cold, while the stylish design and handy pockets add fashion and function. The perfect coat for women exploring the outdoors in comfort and style.",F,
eadfaa17-79ca-4e17-a37f-b3ba522d35c2,196,apparel,jacket,Cheery Yellow-Green Insulated Jacket,"Style and warmth combine in this lightweight, feminine yellow-green jacket. Its quality insulation keeps you cozy without the bulk, and the lively color adds cheer to any outfit.",F,
ad62d66b-887f-4f87-afbc-26a372e0d9f7,122,apparel,jacket,Stylish Insulated Raincoat for Women,Style and function combined - this lightweight yet durable women's rain jacket with hood shields you from wind and rain while keeping you cozy thanks to its insulated lining and water-repellent fabric.,F,True
f47de389-968c-4387-b753-5fede3cbb100,201,apparel,jacket,Slate Jacket - Stylish and Versatile,This versatile dark slate gray jacket serves as a stylish yet understated layer offering cozy warmth for casual wear. Its handsome neutral tone pairs perfectly with any outfit.,M,
441b42ed-62f4-48c7-aada-1998352c5953,181,apparel,jacket,Sporty yet Sophisticated Blue Double-Breasted Coat,"Expertly tailored double-breasted coat in rich blue offers a timeless, versatile style. Water-resistant and breathable with a relaxed yet tailored fit, it provides warmth and easygoing sporty style perfect for work or weekends.",M,
bde65f09-635c-4293-97c0-063d101f9efe,120,apparel,jacket,Stylish Blue Jacket for Men's Casual Wear,"Style and comfort combine in this versatile Dodger Blue jacket. The soft yet durable shell keeps wind and rain out while retaining warmth across seasons, making it the perfect lightweight layer for casual weekends and travel.",M,
f10a57a1-bd56-4118-a083-4838b0aeccfc,107,apparel,jacket,The Sharp Black Jacket,The Black Jacket is a versatile men's jacket with a classic zip-up front and collar. Its durable black fabric provides warmth while the timeless style pairs effortlessly with any outfit.,M,
e44cc0bf-d467-4aae-99fe-268e85eb0d1c,96,apparel,jacket,Stylish Slate Gray Winter Coat,"Expertly crafted slate gray winter coat with wool-blend shell, quilted lining, and stand-up collar to lock in warmth. Durable yet stylish jacket with two front pockets to keep hands warm. The perfect coat for blustery winter days.",M,True
